,Unnamed: 0,Date,Total tested,Total cases,Total deaths,Total recovered,Newly tested,New cases,New deaths,Newly recovered,Days since first confirmed cases,Positivity rate,Positivity rate SMA7,Death case ratio,Cases Normalised,Tests Normalised,Daily Tests SMA3,Daily Cases SMA3,Daily Deaths SMA3,Daily Tests SMA7,Daily Cases SMA7,Daily Deaths SMA7,Daily Recoveries SMA7
398,398,2021-04-12,5037833.0,691957.0,9822.0,581113.0,34968.0,7201.0,83.0,4523.0,400,0.20593113703957905,0.21165353505299858,0.014194523648145767,0.004952398244068436,0.004068109894809437,30140.333333333332,6121.0,79.33333333333333,32029.85714285714,6788.285714285715,72.0,3671.285714285714
399,399,2021-04-13,5070788.0,697985.0,9891.0,585966.0,32955.0,6028.0,69.0,4853.0,401,0.1829160977089971,0.20775238810093152,0.014170791635923408,0.004145682074051455,0.0038339213447564917,32433.0,6349.333333333333,76.66666666666667,31836.14285714286,6619.0,72.42857142857143,3940.4285714285716
400,400,2021-04-14,5095613.0,703170.0,9987.0,591299.0,24825.0,5185.0,96.0,5333.0,402,0.20886203423967775,0.20613072334172208,0.014202824352574769,0.0035659193022489705,0.002888092774497949,30916.0,6138.0,82.66666666666667,30435.428571428572,6270.285714285715,77.14285714285714,4237.142857142857
401,401,2021-04-15,5115572.0,707362.0,10081.0,597214.0,19959.0,4192.0,94.0,5915.0,403,0.21003056265343956,0.20663661514401957,0.01425154305716168,0.0028829958948944426,0.002321991689273094,25913.0,5135.0,86.33333333333333,28544.85714285714,5890.0,80.0,4597.714285714285
402,402,2021-04-16,5134478.0,711779.0,10182.0,602908.0,18906.0,4417.0,101.0,5694.0,404,0.23362953559716493,0.2063356345403164,0.014305001973927301,0.003037736848222508,0.0021994876936418215,21230.0,4598.0,97.0,26723.714285714286,5455.0,85.42857142857143,4909.571428571428
403,403,2021-04-17,5150663.0,715252.0,10283.0,608815.0,16185.0,3473.0,101.0,5907.0,405,0.21458140253320976,0.20771966334434463,0.01437675113106989,0.002388512581814981,0.0018829317847028923,18350.0,4027.3333333333335,98.66666666666667,25310.571428571428,5187.857142857143,88.85714285714286,5205.285714285715
404,404,2021-04-18,5170067.0,718950.0,10385.0,614936.0,19404.0,3698.0,102.0,6121.0,406,0.19057926200783343,0.20664714739712878,0.014444676263996106,0.002543253535143046,0.0022574240562480644,18165.0,3862.6666666666665,101.33333333333333,23886.0,4884.857142857143,92.28571428571429,5478.0
405,405,2021-04-19,5194219.0,723221.0,10497.0,621300.0,24152.0,4271.0,112.0,6364.0,407,0.17683835707187812,0.2024910359731715,0.014514235620923618,0.002937327162951852,0.002809797248325255,19913.666666666668,3814.0,105.0,22340.85714285714,4466.285714285715,96.42857142857143,5741.0
406,406,2021-04-20,5221275.0,727780.0,10588.0,628111.0,27056.0,4559.0,91.0,6811.0,408,0.16850236546422234,0.20043193136677512,0.01454835252411443,0.0031353955832117758,0.003147643025450816,23537.333333333332,4176.0,101.66666666666667,21498.14285714286,4256.428571428572,99.57142857142857,6020.714285714285
407,407,2021-04-21,5249683.0,732060.0,10683.0,635183.0,28408.0,4280.0,95.0,7072.0,409,0.15066178541255984,0.19211761010575826,0.014593066142119498,0.0029435168010849746,0.0033049321062613387,26538.666666666668,4370.0,99.33333333333333,22010.0,4127.142857142857,99.42857142857143,6269.142857142857
408,408,2021-04-22,5277112.0,736074.0,10781.0,642449.0,27429.0,4014.0,98.0,7266.0,410,0.14634146341463414,0.18301916735735752,0.01464662520344422,0.0027605786073726843,0.003191037128366737,27631.0,4284.333333333333,94.66666666666667,23077.14285714286,4101.714285714285,100.0,6462.142857142857
409,409,2021-04-23,5303008.0,739703.0,10869.0,647674.0,25896.0,3629.0,88.0,5225.0,411,0.14013747296879828,0.169663158410448,0.014693735188312065,0.002495799642789106,0.003012690855524628,27244.333333333332,3974.3333333333335,93.66666666666667,24075.714285714286,3989.1428571428573,98.14285714285714,6395.142857142857
410,410,2021-04-24,5323579.0,742400.0,10952.0,653151.0,20571.0,2697.0,83.0,5477.0,412,0.13110689806037626,0.15773822920004318,0.014752155172413793,0.0018548282272257423,0.0023931905927169106,24632.0,3446.6666666666665,89.66666666666667,24702.285714285714,3878.285714285714,95.57142857142857,6333.714285714285
411,411,2021-04-25,5345501.0,745322.0,11053.0,657452.0,21922.0,2922.0,101.0,4301.0,413,0.13329075814250524,0.14955415721928203,0.014829831938410512,0.0020095691805538077,0.002550363335449911,22796.333333333332,3082.6666666666665,90.66666666666667,25062.0,3767.4285714285716,95.42857142857143,6073.714285714285
412,412,2021-04-26,5371287.0,748628.0,11150.0,661693.0,25786.0,3306.0,97.0,4241.0,414,0.12820910571628016,0.14260712131133949,0.014893912597444926,0.002273660407567039,0.002999893666997144,22759.666666666668,2975.0,93.66666666666667,25295.428571428572,3629.5714285714284,93.28571428571429,5770.428571428572
413,413,2021-04-27,5395524.0,751659.0,11288.0,666927.0,24237.0,3031.0,78.0,5234.0,415,0.12505673144366053,0.13640060216554492,0.015017448071532437,0.002084532575721626,0.0028196859849146743,23981.666666666668,3086.3333333333335,92.0,24892.714285714286,3411.285714285714,91.42857142857143,5545.142857142857
414,414,2021-04-28,5423730.0,754614.0,11305.0,672319.0,28206.0,2955.0,77.0,5392.0,416,0.1047649436290151,0.12984391048218138,0.014981169180534683,0.002032264520375257,0.0032814318146017784,26076.333333333332,3097.3333333333335,84.0,24863.85714285714,3222.0,88.85714285714286,5305.142857142857
415,415,2021-04-29,5448658.0,756955.0,11393.0,677101.0,24928.0,2341.0,88.0,4782.0,417,0.0939104621309371,0.12235376744165324,0.015051092865493986,0.0016099936521822256,0.002900075596482774,25790.333333333332,2775.6666666666665,81.0,24506.571428571428,2983.0,87.42857142857143,4950.285714285715
416,416,2021-04-30,5469704.0,759132.0,11450.0,681426.0,21046.0,2177.0,57.0,4325.0,418,0.1034400836263423,0.11711128324987381,0.01508301586548848,0.0014972046906453248,0.002448451179540134,24726.666666666668,2491.0,74.0,23813.714285714286,2775.5714285714284,83.0,4821.714285714285
417,417,2021-05-01,5484821.0,760584.0,11510.0,684671.0,15117.0,1452.0,60.0,3245.0,419,0.09605080373089898,0.1121032697742342,0.015133108243139482,0.0009985949521437811,0.0017586827179087812,20363.666666666668,1990.0,68.33333333333333,23034.571428571428,2597.714285714286,79.71428571428571,4502.857142857143
418,418,2021-05-02,5498979.0,761943.0,11579.0,687328.0,14158.0,1359.0,69.0,2657.0,420,0.09598813391721994,0.1067743234563363,0.015196674816882628,0.0009346353581015142,0.0016471145015646308,16773.666666666668,1662.6666666666667,62.0,21925.428571428572,2374.4285714285716,75.14285714285714,4268.0
419,419,2021-05-03,5518410.0,763682.0,11644.0,691162.0,19431.0,1739.0,65.0,3834.0,421,0.08949616592043641,0.10124390348550147,0.015247184037334912,0.0011959756348333577,0.002260565184341174,16235.333333333334,1516.6666666666667,64.66666666666667,21017.571428571428,2150.5714285714284,70.57142857142857,4209.857142857143
420,420,2021-05-04,5540394.0,765596.0,11705.0,695032.0,21984.0,1914.0,61.0,3870.0,422,0.08706331877729258,0.09581627310459177,0.015288742365425106,0.0013163297096440753,0.0025575762962563105,18524.333333333332,1670.6666666666667,65.0,20695.714285714286,1991.0,68.14285714285714,4015.0
421,421,2021-05-05,5560678.0,767338.0,11755.0,698465.0,20284.0,1742.0,50.0,3433.0,423,0.08588049694340366,0.09311849500664728,0.015319194409764666,0.0011980388475443986,0.002359801564467931,20566.333333333332,1798.3333333333333,58.666666666666664,19564.0,1817.7142857142858,64.28571428571429,3735.1428571428573
422,422,2021-05-06,5582263.0,769160.0,11796.0,702163.0,21585.0,1822.0,41.0,3698.0,424,0.08441047023395877,0.09176135330707894,0.01533621093140569,0.0012530578531721552,0.0025111574033248028,21284.333333333332,1826.0,50.666666666666664,19086.428571428572,1743.5714285714287,57.57142857142857,3580.285714285714
423,423,2021-05-07,5599276.0,770842.0,11833.0,704341.0,17013.0,1682.0,37.0,2178.0,425,0.09886557338505848,0.0911078518440384,0.015350746326744002,0.0011567745933235812,0.0019792597128915853,19627.333333333332,1748.6666666666667,42.666666666666664,18510.285714285714,1672.857142857143,54.714285714285715,3273.5714285714284
424,424,2021-05-08,5613979.0,772127.0,11878.0,706833.0,14703.0,1285.0,45.0,2492.0,426,0.08739712983744814,0.08987161271640257,0.015383479660729388,0.0008837427778958394,0.0017105187538144348,17767.0,1596.3333333333333,41.0,18451.14285714286,1649.0,52.57142857142857,3166.0
425,425,2021-05-09,5630894.0,773513.0,11934.0,710162.0,16915.0,1386.0,56.0,3329.0,427,0.08193910730121194,0.08786460891411572,0.015428312129207913,0.000953204272500882,0.0019678585812943727,16210.333333333334,1451.0,46.0,18845.0,1652.857142857143,50.714285714285715,3262.0
426,426,2021-05-10,5647742.0,775027.0,11972.0,712227.0,16848.0,1514.0,38.0,2115.0,428,0.08986229819563153,0.08791691352485788,0.015447203774836231,0.0010412346815052926,0.00196006393010036,16155.333333333334,1395.0,46.333333333333336,18476.0,1620.7142857142858,46.857142857142854,3016.4285714285716
427,427,2021-05-11,5661926.0,776257.0,12005.0,715321.0,14184.0,1230.0,32.0,3004.0,429,0.08671742808798646,0.08786750056924271,0.015465238960808083,0.0008459172115267568,0.0016501392915802178,15982.333333333334,1376.6666666666667,42.0,17361.714285714286,1523.0,42.714285714285715,2892.714285714286
428,428,2021-05-12,5677222.0,777397.0,12045.0,718249.0,15296.0,1140.0,40.0,2928.0,430,0.07452928870292887,0.08624589939203202,0.015494013997995876,0.0007840208301955307,0.0017795072337853223,15442.666666666666,1294.6666666666667,36.666666666666664,16649.14285714286,1437.0,41.285714285714285,2820.5714285714284
429,429,2021-05-13,5690693.0,778687.0,12076.0,719619.0,13471.0,1290.0,31.0,1370.0,431,0.09576126493949967,0.08786744149282358,0.015508156679127813,0.0008871814657475742,0.0015671902423066212,14317.0,1220.0,34.333333333333336,15490.0,1361.0,39.857142857142854,2488.0
430,430,2021-05-14,5698528.0,779535.0,12102.0,720471.0,7835.0,848.0,26.0,852.0,432,0.10823229100191449,0.0892055440095173,0.015524639689045392,0.0005832014596542193,0.0009115088373893829,12200.666666666666,1092.6666666666667,32.333333333333336,14178.857142857143,1241.857142857143,38.285714285714285,2298.5714285714284
431,431,2021-05-15,5702286.0,779796.0,12124.0,721435.0,3758.0,261.0,22.0,964.0,433,0.06945183608302288,0.08664193061602797,0.01554765605363454,0.0001794995058605557,0.00043719849532984054,8354.666666666666,799.6666666666666,26.333333333333332,12615.285714285714,1095.5714285714287,35.0,2080.285714285714
432,432,2021-05-16,5707716.0,780159.0,12149.0,722036.0,5430.0,363.0,25.0,601.0,434,0.06685082872928177,0.08448646224860938,0.015572466638210929,0.0002496487380359453,0.0006317157609475876,5674.333333333333,490.6666666666667,24.333333333333332,10974.57142857143,949.4285714285714,30.571428571428573,1690.5714285714287
433,433,2021-05-17,5718063.0,780857.0,12181.0,723094.0,10347.0,698.0,32.0,1058.0,435,0.06745916690828259,0.08128601492184526,0.015599527186155723,0.0004800408241021758,0.0012037500881260936,6511.666666666667,440.6666666666667,26.333333333333332,10045.857142857143,832.8571428571429,29.714285714285715,1539.5714285714287
434,434,2021-05-18,5724209.0,782129.0,12211.0,724209.0,16855.0,1272.0,30.0,1115.0,436,0.07546722040937408,0.07967884239632919,0.015612514048194095,0.000874802189481329,0.0019608782966430184,10877.333333333334,777.6666666666666,29.0,10427.42857142857,838.8571428571429,29.428571428571427,1269.7142857142858
435,435,2021-05-19,5755446.0,783737.0,12248.0,726132.0,20528.0,1608.0,37.0,1923.0,437,0.07833203429462197,0.08022209176657105,0.015627691432202384,0.0011058820131179064,0.00238818805538344,15910.0,1192.6666666666667,33.0,11174.857142857143,905.7142857142857,29.0,1126.142857142857
436,436,2021-05-20,5774883.0,785184.0,12284.0,727510.0,19437.0,1457.0,36.0,1378.0,438,0.07496012759170653,0.07725050071688633,0.01564474059583486,0.001002033639995516,0.0022612632128063094,18940.0,1445.6666666666667,34.333333333333336,12027.142857142857,929.5714285714286,29.714285714285715,1127.2857142857142
437,437,2021-05-21,5793177.0,786698.0,12310.0,729039.0,18294.0,1504.0,26.0,1529.0,439,0.08221274734885754,0.07353342305216391,0.01564768182962204,0.001034357305801823,0.002128288790198005,19419.666666666668,1523.0,33.0,13521.285714285714,1023.2857142857143,29.714285714285715,1224.0
438,438,2021-05-22,5805407.0,787726.0,12348.0,729798.0,12230.0,1028.0,38.0,759.0,440,0.08405560098119379,0.07561967518047405,0.015675501379921446,0.0007069942223166715,0.0014228146881011042,16653.666666666668,1329.6666666666667,33.333333333333336,14731.57142857143,1132.857142857143,32.0,1194.7142857142858
439,439,2021-05-23,5817612.0,789080.0,12376.0,730697.0,15205.0,1354.0,28.0,899.0,441,0.08904965471884249,0.07879093603612557,0.015684087798448827,0.0009311966702497794,0.001768920468730768,15243.0,1295.3333333333333,30.666666666666668,16128.0,1274.4285714285713,32.42857142857143,1237.2857142857142
440,440,2021-05-24,5835295.0,790521.0,12401.0,731531.0,17683.0,1441.0,25.0,834.0,442,0.08149069727987332,0.08079544037492425,0.015687122796231853,0.0009910298388699646,0.002057206224831711,15039.333333333334,1274.3333333333333,30.333333333333332,17176.0,1380.5714285714287,31.428571428571427,1205.2857142857142
441,441,2021-05-25,5854919.0,792196.0,12441.0,732810.0,16624.0,1675.0,40.0,1279.0,443,0.10075794032723773,0.08440840036319049,0.015704446879307644,0.0011519604303311525,0.0019340042007353032,16504.0,1490.0,31.0,17143.0,1438.142857142857,32.857142857142854,1228.7142857142858
442,442,2021-05-26,5871353.0,793693.0,12458.0,733866.0,16434.0,1497.0,17.0,1056.0,444,0.09109163928441037,0.08623120107601741,0.015696245273676347,0.0010295431428093943,0.0019118999660060138,16913.666666666668,1537.6666666666667,27.333333333333332,16558.14285714286,1422.2857142857142,30.0,1104.857142857143
443,443,2021-05-27,5887268.0,794985.0,12480.0,735157.0,15915.0,1292.0,22.0,1291.0,445,0.08118127552623311,0.08711993649523549,0.01569840940395102,0.0008885569408882681,0.0018515205037717968,16324.333333333334,1488.0,26.333333333333332,16055.0,1398.7142857142858,28.0,1092.4285714285713
444,444,2021-05-28,5901874.0,796343.0,12511.0,736221.0,14606.0,1358.0,31.0,1064.0,446,0.0929754895248528,0.08865747109180623,0.01571056692907453,0.0009339476205311672,0.0016992339602947448,15651.666666666666,1382.3333333333333,23.333333333333332,15528.142857142857,1377.857142857143,28.714285714285715,1026.0
445,445,2021-05-29,5915058.0,797386.0,12549.0,737408.0,13184.0,1043.0,38.0,1187.0,447,0.07911104368932038,0.08795110576439573,0.015737672846024384,0.0007173102858718758,0.0015338012140576418,14568.333333333334,1231.0,30.333333333333332,15664.42857142857,1380.0,28.714285714285715,1087.142857142857
446,446,2021-05-30,5929335.0,798830.0,12583.0,738805.0,14277.0,1444.0,34.0,1397.0,448,0.10114169643482525,0.08967854029525044,0.01575178698847064,0.0009930930515810055,0.0016609587327898172,14022.333333333334,1281.6666666666667,34.333333333333336,15531.857142857143,1392.857142857143,29.571428571428573,1158.2857142857142
447,447,2021-05-31,5947513.0,800540.0,12619.0,740372.0,18178.0,1710.0,36.0,1567.0,449,0.09406975464847618,0.09147554849076513,0.01576310990081695,0.001176031245293296,0.002114793573205386,15213.0,1399.0,36.0,15602.57142857143,1431.2857142857142,31.142857142857142,1263.0
448,448,2021-06-01,5965763.0,802305.0,12660.0,742151.0,18250.0,1765.0,41.0,1779.0,450,0.09671232876712328,0.09089760398217735,0.01577953521416419,0.0012138568116623787,0.0021231699147870116,16901.666666666668,1639.6666666666667,37.0,15834.857142857143,1444.142857142857,31.285714285714285,1334.4285714285713
449,449,2021-06-02,5986022.0,804293.0,12694.0,744065.0,20259.0,1988.0,34.0,1914.0,451,0.09812922651660991,0.09190297358677726,0.01578280551987895,0.00136722228984975,0.002356893112529867,18895.666666666668,1821.0,37.0,16381.285714285714,1514.2857142857142,33.714285714285715,1457.0
450,450,2021-06-03,6002994.0,805980.0,12724.0,746035.0,16972.0,1687.0,30.0,1970.0,452,0.09939901013433891,0.09450550710222096,0.015786992233057892,0.001160213281175316,0.0019744898517131595,18493.666666666668,1813.3333333333333,35.0,16532.285714285714,1570.7142857142858,34.857142857142854,1554.0
451,451,2021-06-04,6021145.0,807867.0,12758.0,747758.0,18151.0,1887.0,34.0,1723.0,453,0.1039612142581676,0.09607489634983735,0.01579220341962229,0.0012977607952447073,0.002111652445112277,18460.666666666668,1854.0,32.666666666666664,17038.714285714286,1646.2857142857142,35.285714285714285,1648.142857142857
452,452,2021-06-05,6034260.0,809314.0,12801.0,749425.0,13115.0,1447.0,43.0,1667.0,454,0.11033168128097598,0.1005349874343596,0.01581709942000262,0.0009951562642920464,0.001525773886708584,16079.333333333334,1673.6666666666667,35.666666666666664,17028.85714285714,1704.0,36.0,1716.7142857142858
453,453,2021-06-06,6049873.0,810990.0,12839.0,751322.0,15613.0,1676.0,38.0,1897.0,455,0.10734644206750785,0.10142137966759997,0.01583126795644829,0.0011526481679014994,0.0018163864043599788,15626.333333333334,1670.0,38.333333333333336,17219.714285714286,1737.142857142857,36.57142857142857,1788.142857142857
454,454,2021-06-07,6067042.0,812960.0,12869.0,753240.0,17169.0,1970.0,30.0,1918.0,456,0.11474168559613257,0.10437451266012229,0.015829807124581777,0.0013548430135835047,0.001997408452985107,15299.0,1697.6666666666667,37.0,17075.571428571428,1774.2857142857142,35.714285714285715,1838.2857142857142
455,455,2021-06-08,6086207.0,815282.0,12913.0,755302.0,19165.0,2322.0,44.0,2062.0,457,0.12115836159666057,0.10786680306434192,0.01583869139757777,0.0015969266383456335,0.002229619255720169,17315.666666666668,1989.3333333333333,37.333333333333336,17206.285714285714,1853.857142857143,36.142857142857146,1878.7142857142858
456,456,2021-06-09,6106791.0,817819.0,12949.0,757569.0,20584.0,2537.0,36.0,2267.0,458,0.12325106879129422,0.1114556376750111,0.01583357686725302,0.0017447902159702293,0.002394702987724704,18972.666666666668,2276.3333333333335,36.666666666666664,17252.714285714286,1932.2857142857142,36.42857142857143,1929.142857142857
457,457,2021-06-10,6126238.0,820395.0,12989.0,759630.0,19447.0,2576.0,40.0,2061.0,459,0.13246259063094565,0.11617900631738347,0.0158326172148782,0.0017716119812137606,0.002262426593581535,19732.0,2478.3333333333335,40.0,17606.285714285714,2059.285714285714,37.857142857142854,1942.142857142857
458,458,2021-06-11,6144773.0,822849.0,13032.0,761916.0,18535.0,2454.0,43.0,2286.0,460,0.132398165632587,0.12024142794230055,0.01583765672681136,0.0016877079976314318,0.002156326266880946,19522.0,2522.3333333333335,39.666666666666664,17661.14285714286,2140.285714285714,39.142857142857146,2022.5714285714287
459,459,2021-06-12,6156363.0,824486.0,13071.0,764024.0,11590.0,1637.0,39.0,2108.0,461,0.14124245038826574,0.1246572521004848,0.01585351358300808,0.001125826402657968,0.0013483583184866557,16524.0,2222.3333333333335,40.666666666666664,17443.285714285714,2167.4285714285716,38.57142857142857,2085.5714285714284
460,460,2021-06-13,6175112.0,826922.0,13118.0,766266.0,18749.0,2436.0,47.0,2242.0,462,0.1299269294362366,0.12788303601030318,0.015863648566612088,0.0016753287213651866,0.0021812226154707772,16291.333333333334,2175.6666666666665,43.0,17891.285714285714,2276.0,39.857142857142854,2134.8571428571427
461,461,2021-06-14,6195714.0,829972.0,13172.0,768830.0,20602.0,3050.0,54.0,2564.0,463,0.14804387923502574,0.13264049224443078,0.01587041490556308,0.002097599589558218,0.0023967970731201107,16980.333333333332,2374.3333333333335,46.666666666666664,18381.714285714286,2430.285714285714,43.285714285714285,2227.1428571428573
462,462,2021-06-15,6218979.0,833291.0,13222.0,771073.0,23265.0,3319.0,50.0,2243.0,464,0.14266064904362777,0.13571224759399753,0.015867206054067547,0.0022826009959815495,0.00270660537356273,20872.0,2935.0,50.333333333333336,18967.428571428572,2572.714285714286,44.142857142857146,2253.0
463,463,2021-06-16,6242786.0,837247.0,13282.0,773752.0,23807.0,3956.0,60.0,2679.0,465,0.16616961397908178,0.14184346833511002,0.015863896795091533,0.002720689828292561,0.0027696606115799665,22558.0,3441.6666666666665,54.666666666666664,19427.85714285714,2775.4285714285716,47.57142857142857,2311.8571428571427
464,464,2021-06-17,6267657.0,841087.0,13345.0,776466.0,24871.0,3840.0,63.0,2714.0,466,0.15439668690442684,0.14497691065989307,0.015866372919804965,0.0026409122701323137,0.0028934443260639872,23981.0,3705.0,57.666666666666664,20202.714285714286,2956.0,50.857142857142854,2405.1428571428573
465,465,2021-06-18,6288539.0,844970.0,13399.0,778421.0,20882.0,3883.0,54.0,1955.0,467,0.18594962168374676,0.15262711866720163,0.01585736771719706,0.002670484985657233,0.0024293717348264315,23186.666666666668,3893.0,59.0,20538.0,3160.1428571428573,52.42857142857143,2357.8571428571427
466,466,2021-06-19,6305503.0,848027.0,13466.0,780146.0,16694.0,3057.0,67.0,1725.0,468,0.18311968371870133,0.15860958057154953,0.015879211393033478,0.002102413752550647,0.0019421478661618835,20815.666666666668,3593.3333333333335,61.333333333333336,21267.14285714286,3363.0,56.42857142857143,2303.1428571428573
467,467,2021-06-20,6327704.0,851668.0,13548.0,782655.0,22231.0,3641.0,82.0,2509.0,469,0.16378030677882235,0.16344577733477608,0.015907607189656062,0.0025040524936332693,0.002586311801404387,19935.666666666668,3527.0,67.66666666666667,21764.571428571428,3535.1428571428573,61.42857142857143,2341.285714285714
468,468,2021-06-21,6351791.0,856304.0,13626.0,785482.0,24057.0,4636.0,78.0,2827.0,470,0.19270898283243962,0.16982650642012093,0.01591257310487864,0.0031883513761284915,0.0027987451309606105,20994.0,3778.0,75.66666666666667,22258.14285714286,3761.714285714286,64.85714285714286,2378.8571428571427
469,469,2021-06-22,6376819.0,861150.0,13702.0,788385.0,25028.0,4846.0,76.0,2903.0,471,0.19362314208086942,0.1771068625682983,0.015911281426000116,0.003332776265901352,0.002911709404235032,23772.0,4374.333333333333,78.66666666666667,22510.0,3979.8571428571427,68.57142857142857,2473.1428571428573
470,470,2021-06-23,6405075.0,866877.0,13787.0,791553.0,28256.0,5727.0,85.0,3168.0,472,0.2026826160815402,0.18232300572579235,0.015904217091928845,0.003938673065377021,0.003287248718477907,25780.333333333332,5069.666666666667,79.66666666666667,23145.571428571428,4232.857142857143,72.14285714285714,2543.0
471,471,2021-06-24,6435466.0,872935.0,13868.0,794783.0,30391.0,6058.0,81.0,3230.0,473,0.19933532953835018,0.18874281181635283,0.01588663531648977,0.004166314201161864,0.003535630513988607,27891.666666666668,5543.666666666667,80.66666666666667,23934.14285714286,4549.714285714285,74.71428571428571,2616.714285714286
472,472,2021-06-25,6463119.0,878804.0,13976.0,797559.0,27653.0,5869.0,108.0,2776.0,474,0.21223737026724043,0.19249820447113763,0.01590343239220577,0.004036331800366289,0.0032170968577317936,28766.666666666668,5884.666666666667,91.33333333333333,24901.428571428572,4833.428571428572,82.42857142857143,2734.0
473,473,2021-06-26,6482381.0,883138.0,14053.0,800854.0,19262.0,4334.0,77.0,3295.0,475,0.22500259578444606,0.19848147762338691,0.01591257538459448,0.0029806546298837104,0.0022409040492398584,25768.666666666668,5420.333333333333,88.66666666666667,25268.285714285714,5015.857142857143,83.85714285714286,2958.285714285714
474,474,2021-06-27,6506781.0,888406.0,14172.0,804103.0,24400.0,5268.0,119.0,3295.0,476,0.2159016393442623,0.20592738227559262,0.015952166014187207,0.003623001520587768,0.002838649091550854,23771.666666666668,5157.0,101.33333333333333,25578.14285714286,5248.285714285715,89.14285714285714,3070.5714285714284
475,475,2021-06-28,6541840.0,896770.0,14276.0,807673.0,35059.0,8364.0,104.0,3570.0,477,0.23856926894663283,0.21247885172047737,0.015919355018566634,0.005752237038381946,0.004078696659863991,26240.333333333332,5988.666666666667,100.0,27149.85714285714,5780.857142857143,92.85714285714286,3176.714285714286
476,476,2021-06-29,6573822.0,904436.0,14388.0,811700.0,31982.0,7666.0,112.0,4027.0,478,0.23969732974798325,0.21906087853006503,0.015908256637285557,0.00527219621427977,0.0037207243953270254,30480.333333333332,7099.333333333333,111.66666666666667,28143.285714285714,6183.714285714285,98.0,3337.285714285714
477,477,2021-06-30,6608927.0,913258.0,14503.0,815250.0,35105.0,8822.0,115.0,4550.0,479,0.25130323315766984,0.22600668096951212,0.015880506932323617,0.006067220845600852,0.00408404821143003,34048.666666666664,8284.0,110.33333333333333,29121.714285714286,6625.857142857143,102.28571428571429,3534.714285714286
478,478,2021-07-01,6640982.0,921559.0,14646.0,820913.0,32055.0,8301.0,143.0,4663.0,480,0.25896116050538137,0.23452465682194518,0.015892634112411683,0.005708909571450088,0.003729217074986173,33047.333333333336,8263.0,123.33333333333333,29359.428571428572,6946.285714285715,111.14285714285714,3739.4285714285716
479,479,2021-07-02,6670994.0,930042.0,14778.0,825422.0,30012.0,8483.0,132.0,4509.0,481,0.28265360522457683,0.2445841189587075,0.015889604985581295,0.005834077809253234,0.0034915383826075504,32390.666666666668,8535.333333333334,130.0,29696.428571428572,7319.714285714285,114.57142857142857,3987.0
480,480,2021-07-03,6693681.0,936256.0,14912.0,829199.0,22687.0,6214.0,134.0,3777.0,482,0.2739013531978666,0.2515696557320533,0.015927267755827465,0.004273601262135989,0.0026393619647546813,28251.333333333332,7666.0,136.33333333333334,30185.714285714286,7588.285714285715,122.71428571428571,4055.8571428571427
481,481,2021-07-04,6723560.0,944917.0,15065.0,833897.0,29879.0,8661.0,153.0,4698.0,483,0.28986913886006893,0.26213644137716857,0.01594319924395476,0.0059564950967749926,0.003476065418297048,27526.0,7786.0,139.66666666666666,30968.428571428572,8073.0,127.57142857142857,4256.285714285715
482,482,2021-07-05,6757562.0,954881.0,15229.0,839082.0,34002.0,9964.0,164.0,5185.0,484,0.29304158578907125,0.26991820092608826,0.015948584169126832,0.006852617150937077,0.003955727311922628,28856.0,8279.666666666666,150.33333333333334,30817.428571428572,8301.57142857143,136.14285714285714,4487.0
483,483,2021-07-06,6794193.0,966406.0,15392.0,844515.0,36631.0,11525.0,163.0,5433.0,485,0.31462422538287244,0.2806220431596439,0.015927053433029182,0.007926175498248676,0.004261580117729481,33504.0,10050.0,160.0,31481.571428571428,8852.857142857143,143.42857142857142,4687.857142857143
484,484,2021-07-07,6829832.0,977568.0,15593.0,850502.0,35639.0,11162.0,201.0,5987.0,486,0.3131962176267572,0.28946389808379924,0.015950808537104323,0.007676526760212731,0.0041461727448270855,35424.0,10883.666666666666,176.0,31557.85714285714,9187.142857142857,155.71428571428572,4893.142857142857
485,485,2021-07-08,6866682.0,989219.0,15792.0,856346.0,36850.0,11651.0,199.0,5844.0,487,0.31617367706919947,0.29763711473577326,0.015964109059773416,0.008012830432112393,0.004287058156706925,36373.333333333336,11446.0,187.66666666666666,32242.85714285714,9665.714285714286,163.71428571428572,5061.857142857143
486,486,2021-07-09,6903268.0,1000543.0,16004.0,862384.0,36586.0,11324.0,212.0,6038.0,488,0.3095173017001039,0.30147478566084857,0.0159953145442025,0.007787940246608938,0.004256344904240965,36358.333333333336,11379.0,204.0,33182.0,10071.57142857143,175.14285714285714,5280.285714285715
487,487,2021-07-10,6931148.0,1009315.0,16189.0,868139.0,27884.0,8772.0,185.0,5755.0,489,0.31458901161956676,0.30728730829252,0.016039591207898427,0.006032833967083504,0.0032439709536395086,33773.333333333336,10582.333333333334,198.66666666666666,33924.42857142857,10437.0,182.42857142857142,5562.857142857143
488,488,2021-07-11,6971167.0,1021189.0,16419.0,874501.0,40015.0,11874.0,230.0,6362.0,490,0.29673872297888293,0.3082686774523506,0.016078316550609144,0.008166195910299764,0.004655268172065878,34828.333333333336,10656.666666666666,209.0,35372.42857142857,10896.0,193.42857142857142,5800.571428571428
